WBID,Name,Flow_Regim,Notice,Flow_Durat,Site_Visit,WetDry_Map,Water_Watc,GIS_Imager,Modeled,Historical,Other,WSHED,Length_Mi,Webpage,FR_Text,Shape__Len
AZ15070102-063,Little Hackberry Wash,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,MG,3.57409103387,www.azdeq.gov/flowregimes,Perennial,5751.95346472
AZ15020008-019,Little Colorado River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,LC,1.19273805448,www.azdeq.gov/flowregimes,Intermittent,1919.52967062
AZ15010003-001,Kanab Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,CG,12.7913466295,www.azdeq.gov/flowregimes,Perennial,20585.7181215
AZ15020001-068,Halls Ranch Spring,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,LC,0.176992206708,www.azdeq.gov/flowregimes,Perennial,284.841915596
AZ15040005-1986,Lefthand Canyon,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,9.15714957346,www.azdeq.gov/flowregimes,Perennial,14737.0331972
AZ15060103-889,Mead Canyon,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,SR,2.38115372909,www.azdeq.gov/flowregimes,Intermittent,3832.1031312
AZ15010004-001,Havasu Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,CG,2.42449434524,www.azdeq.gov/flowregimes,Perennial,3901.85323124
AZ15010003-010,Kanab Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,CG,16.7102138364,www.azdeq.gov/flowregimes,Intermittent,26892.5361614
AZ15070102-061,Indian Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,Yes,No,MG,13.2272594935,www.azdeq.gov/flowregimes,Intermittent,21287.2532768
AZ15050301-764B,Romero Canyon Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SC,4.94630784246,www.azdeq.gov/flowregimes,Perennial,7960.32676907
AZ15020008-002-I,Little Colorado River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,LC,5.72541227964,www.azdeq.gov/flowregimes,Intermittent,9214.17632812
AZ15020001-001,Little Colorado River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,LC,3.75357454216,www.azdeq.gov/flowregimes,Intermittent,6040.80474959
AZ15060102-256-I,Gomez Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,3.16632417773,www.azdeq.gov/flowregimes,Perennial,5095.71500891
AZ15040005-023,Gila River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,Yes,Yes,Yes,No,UG,10.0565820793,www.azdeq.gov/flowregimes,Perennial,16184.5323989
AZ15040004-051,Raspberry Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,UG,8.26994935547,www.azdeq.gov/flowregimes,Perennial,13309.219994
AZ15060105-012A,Haigler Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,Yes,No,SR,15.3290616586,www.azdeq.gov/flowregimes,Perennial,24669.7827454
AZ15020001-230,Little Colorado River East Fork,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,LC,9.73278883671,www.azdeq.gov/flowregimes,Perennial,15663.4366445
AZ15070103-001B,Hassayampa River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,Yes,No,MG,3.20353075609,www.azdeq.gov/flowregimes,Intermittent,5155.59331232
AZ15020001-232B,Lee Valley Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,Yes,No,LC,1.89782720239,www.azdeq.gov/flowregimes,Intermittent,3054.26292973
AZ15070201-001,Gila River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,CL,6.41662752048,www.azdeq.gov/flowregimes,Perennial,10326.5816535
AZ15040004-003,San Francisco River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,UG,18.5221003105,www.azdeq.gov/flowregimes,Perennial,29808.4906192
AZ15060202-038,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,No,No,VR,6.10803976305,www.azdeq.gov/flowregimes,Perennial,9829.95680434
AZ15050201-433,Ward Canyon,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SP,2.96795070159,www.azdeq.gov/flowregimes,Perennial,4776.46320683
AZ15050301-008A,Santa Cruz River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,No,No,SC,4.76159606853,www.azdeq.gov/flowregimes,Intermittent,7663.06138943
AZ15060202-614,Unnamed Trib to Big Spring Canyon,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,Yes,No,No,No,VR,5.82941009726,www.azdeq.gov/flowregimes,Intermittent,9381.54492665
AZ15010002-799,Spring to White Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,CG,0.267844484591,www.azdeq.gov/flowregimes,Perennial,431.054776318
AZ15060105-013A,Tonto Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,SR,8.18503935193,www.azdeq.gov/flowregimes,Perennial,13172.5703159
AZ15040005-564,Trib to Robinson Ditch,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,0.360032267884,www.azdeq.gov/flowregimes,Perennial,579.41692896
AZ15060106B-003C,Salt River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,Yes,No,Yes,No,MG,2.53341102258,www.azdeq.gov/flowregimes,Perennial,4077.137983
AZ15040006-861,Unnamed Trib to Cave Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,UG,3.65854697722,www.azdeq.gov/flowregimes,Intermittent,5887.87240225
AZ15060202-006B,Wet Beaver Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,VR,6.36377172383,www.azdeq.gov/flowregimes,Perennial,10241.5183242
AZ15010007-003B,Wright Canyon,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,Yes,No,CG,13.3011712443,www.azdeq.gov/flowregimes,Intermittent,21406.2029473
AZ15060101-283,Unnamed tributary to Willow Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SR,1.49090026954,www.azdeq.gov/flowregimes,Perennial,2399.37620213
AZ15060102-235-I,Spring 8686,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,0.0499077782866,www.azdeq.gov/flowregimes,Perennial,80.3189441767
AZ15050202-003,San Pedro River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,Yes,Yes,Yes,No,SP,16.9499833901,www.azdeq.gov/flowregimes,Intermittent,27278.4086258
AZ15030203-250,Spring to Santa Maria River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,Yes,No,BW,0.12375590092,www.azdeq.gov/flowregimes,Intermittent,199.166214943
AZ15020001-174,Vigil Run,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,LC,3.39623323606,www.azdeq.gov/flowregimes,Perennial,5465.71851249
AZ15060203-005,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,VR,9.39400656203,www.azdeq.gov/flowregimes,Perennial,15118.218333
AZ15070102-134,Unnamed Trib to Big Bug Creek,E,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,Yes,No,No,No,MG,0.725492012301,www.azdeq.gov/flowregimes,Ephemeral,1167.56855218
AZ15060101-519-I,Trib to Little Bonito Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,2.349764611,www.azdeq.gov/flowregimes,Perennial,3781.58714129
AZ15040004-388,The Door Spring,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,0.891753747362,www.azdeq.gov/flowregimes,Perennial,1435.14141308
AZ15020001-316,Trib to Davis Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,LC,1.81562201638,www.azdeq.gov/flowregimes,Perennial,2921.96624227
AZ15060203-508,West Webber Creek,E,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,No,No,VR,2.98352555061,www.azdeq.gov/flowregimes,Ephemeral,4801.52854678
AZ15070102-024B,Sycamore Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,Yes,No,MG,17.5935232791,www.azdeq.gov/flowregimes,Intermittent,28314.0877563
AZ15010010-002,Virgin River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,CG,3.81676802927,www.azdeq.gov/flowregimes,Perennial,6142.50501231
AZ15060106A-014,Tortilla Creek,E,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,SR,18.4040290423,www.azdeq.gov/flowregimes,Ephemeral,29618.4729519
AZ15060203-058,Webber Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,VR,14.265768434,www.azdeq.gov/flowregimes,Intermittent,22958.5747517
AZ15060106A-015,Salt River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,SR,0.560108674492,www.azdeq.gov/flowregimes,Perennial,901.409337461
AZ15060101-272,Unnamed Trib to Double Cienega Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,SR,1.08422233068,www.azdeq.gov/flowregimes,Perennial,1744.89019233
AZ15060101-475-I,Trib to Tonto Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,3.39387018586,www.azdeq.gov/flowregimes,Perennial,5461.91554422
AZ15060101-049,Willow Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SR,6.9545679341,www.azdeq.gov/flowregimes,Perennial,11192.314562
AZ15060102-225-I,Soldier Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,6.40120536797,www.azdeq.gov/flowregimes,Perennial,10301.7620552
AZ15060101-514-I,Trib to Little Bonito Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,2.40699314432,www.azdeq.gov/flowregimes,Perennial,3873.68772222
AZ15060102-002-I,White River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,11.4110386664,www.azdeq.gov/flowregimes,Perennial,18364.3233401
AZ15060102-106-I,Trib to Deep Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,1.65273461481,www.azdeq.gov/flowregimes,Perennial,2659.82385558
AZ15010010-2787,Trib to Beaver Dam Wash,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,CG,1.91501494687,www.azdeq.gov/flowregimes,Perennial,3081.9239785
AZ15020005-239,Unnamed Trib to Walnut Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,LC,4.24508709199,www.azdeq.gov/flowregimes,Intermittent,6831.8191046
AZ15050203-012,San Pedro River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,SP,17.1226752751,www.azdeq.gov/flowregimes,Intermittent,27556.3298306
AZ15060103-837,Spring to Campaign Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SR,0.05997647899,www.azdeq.gov/flowregimes,Perennial,96.5229796497
AZ15060103-1832,Salt River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,SR,11.5642567943,www.azdeq.gov/flowregimes,Perennial,18610.9045082
AZ15020001-013,Trib to Little Colorado River West Fork,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,LC,1.57174594103,www.azdeq.gov/flowregimes,Perennial,2529.48495869
AZ15060202-026,Sycamore Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,Yes,Yes,Yes,No,VR,11.7108903381,www.azdeq.gov/flowregimes,Intermittent,18846.8887941
AZ15010002-732,Thunder River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,CG,0.491616755725,www.azdeq.gov/flowregimes,Perennial,791.18205849
AZ15060203-584,Trib to Fossil Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,VR,1.72052876098,www.azdeq.gov/flowregimes,Perennial,2768.92817617
AZ15060102-001-I,White River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,Yes,No,SR,5.04127731499,www.azdeq.gov/flowregimes,Perennial,8113.16562555
AZ15020005-013,Silver Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,No,No,LC,13.9179024013,www.azdeq.gov/flowregimes,Perennial,22398.7375197
AZ15040004-652,Spring to Thomas Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,0.687506025305,www.azdeq.gov/flowregimes,Perennial,1106.43590966
AZ15060105-009,Tonto Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,SR,15.4262482227,www.azdeq.gov/flowregimes,Perennial,24826.1896721
AZ15060203-531,Spring to Pine Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,VR,0.133595591827,www.azdeq.gov/flowregimes,Perennial,215.001694136
AZ15060102-243-I,Williams Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,1.20727343605,www.azdeq.gov/flowregimes,Perennial,1942.92214651
AZ15060101-285,Thomas Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,No,No,SR,4.1458094865,www.azdeq.gov/flowregimes,Intermittent,6672.04696633
AZ15020001-214,Trib to Norton Reservoir,E,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,LC,3.8423748725,www.azdeq.gov/flowregimes,Ephemeral,6183.71531424
AZ15060202-001,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,VR,1.56978479289,www.azdeq.gov/flowregimes,Perennial,2526.32879038
AZ15010010-004,Virgin River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,CG,9.73385307082,www.azdeq.gov/flowregimes,Perennial,15665.1493667
AZ15020001-027,South Fork Little Colorado,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,LC,11.9294453702,www.azdeq.gov/flowregimes,Perennial,19198.6197271
AZ15060102-240-I,Spring to Horseshoe Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,0.0804743484543,www.azdeq.gov/flowregimes,Perennial,129.511168861
AZ15040004-060,Turkey Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,UG,4.69454048833,www.azdeq.gov/flowregimes,Perennial,7555.14567795
AZ15030204-317,Trib to Bill Williams River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,BW,0.15732342787,www.azdeq.gov/flowregimes,Perennial,253.188021078
AZ15020001-115,Spring to Benton Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,LC,0.0727031550168,www.azdeq.gov/flowregimes,Perennial,117.004620317
AZ15050203-011,San Pedro River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,Yes,No,SP,13.2041713279,www.azdeq.gov/flowregimes,Intermittent,21250.0964017
AZ15060103-004,Salt River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,SR,7.52306629398,www.azdeq.gov/flowregimes,Perennial,12107.2258163
AZ15020001-202,Trib to Fish Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,LC,1.45217488991,www.azdeq.gov/flowregimes,Intermittent,2337.05362013
AZ15060101-325,Unnamed Tributary to Black River North Fork East Fork,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,SR,5.09183373247,www.azdeq.gov/flowregimes,Perennial,8194.52845541
AZ15060203-471,Trib to Ellison Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,VR,1.58082814456,www.azdeq.gov/flowregimes,Perennial,2544.10137769
AZ15060102-003-I,White River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,1.20985720793,www.azdeq.gov/flowregimes,Perennial,1947.0803326
AZ15050201-002A,Turkey Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,SP,13.8379959192,www.azdeq.gov/flowregimes,Intermittent,22270.1402448
AZ15050301-009,Santa Cruz River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,No,No,SC,9.08955137584,www.azdeq.gov/flowregimes,Intermittent,14628.2442259
AZ15060102-095-I,Trib to Elk Canyon,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,3.82319068796,www.azdeq.gov/flowregimes,Perennial,6152.8413002
AZ15060102-024-I,Trout Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,8.40930369656,www.azdeq.gov/flowregimes,Perennial,13533.4895152
AZ15040004-004,San Francisco River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,Yes,No,UG,13.7327294582,www.azdeq.gov/flowregimes,Perennial,22100.7299587
AZ15060105-291,Spring to Spring Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SR,0.100226076016,www.azdeq.gov/flowregimes,Perennial,161.298556676
AZ15050301-184,Unnamed Trib to Madera Canyon Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SC,1.73159535754,www.azdeq.gov/flowregimes,Perennial,2786.73817256
AZ15060203-486,Washington Spring,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,VR,0.0863672861502,www.azdeq.gov/flowregimes,Perennial,138.994951752
AZ15060202-025,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,No,No,VR,25.8177975992,www.azdeq.gov/flowregimes,Perennial,41549.8007591
AZ15060101-299,Trib to Coyote Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SR,0.977909333651,www.azdeq.gov/flowregimes,Perennial,1573.79566625
AZ15060105-008,Tonto Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,SR,4.69890191711,www.azdeq.gov/flowregimes,Intermittent,7562.16473122
AZ15060101-332,Unnamed Trib to UEF,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,SR,2.51951776248,www.azdeq.gov/flowregimes,Perennial,4054.77890349
AZ15050202-002,San Pedro River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,No,No,SP,15.4953399667,www.azdeq.gov/flowregimes,Perennial,24937.3822781
AZ15050301-013A,Sonoita Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,Yes,No,SC,13.8538507363,www.azdeq.gov/flowregimes,Intermittent,22295.6561507
AZ15040005-925,Sawmill Canyon,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,3.18316857449,www.azdeq.gov/flowregimes,Perennial,5122.82349198
AZ15060101-494-I,Trib to Big Bonito Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,2.24166579646,www.azdeq.gov/flowregimes,Perennial,3607.61861477
AZ15070102-073,Silver Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,Yes,No,MG,14.245002366,www.azdeq.gov/flowregimes,Intermittent,22925.1549381
AZ15050203-003,San Pedro River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,Yes,No,SP,20.7591141996,www.azdeq.gov/flowregimes,Intermittent,33408.6226997
AZ15020005-248,Spring to Porter Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,LC,0.0551274866715,www.azdeq.gov/flowregimes,Perennial,88.7192673484
AZ15040004-617,Unnamed Trib to Little Strayhorse Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,1.77712794403,www.azdeq.gov/flowregimes,Perennial,2860.01591399
AZ15060102-089-I,Trib to Rock Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,4.67003990921,www.azdeq.gov/flowregimes,Perennial,7515.71573907
AZ15060106B-003D,Salt River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,Yes,No,Yes,No,MG,4.69482472476,www.azdeq.gov/flowregimes,Intermittent,7555.60311306
AZ15010002-793A,White Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,CG,1.44626922238,www.azdeq.gov/flowregimes,Perennial,2327.54935052
AZ15040004-084,Unnamed trib to Trout Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,UG,2.03429750552,www.azdeq.gov/flowregimes,Intermittent,3273.8910325
AZ15060203-026A,West Clear Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,Yes,No,VR,13.2631717645,www.azdeq.gov/flowregimes,Perennial,21345.0485902
AZ15060203-495,Spring to East Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,VR,0.04073450195,www.azdeq.gov/flowregimes,Perennial,65.5559574182
AZ15050302-014A,Sabino Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,Yes,Yes,No,SC,6.23439393039,www.azdeq.gov/flowregimes,Intermittent,10033.3045321
AZ15060202-256,Soda Spring,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,VR,0.14740615557,www.azdeq.gov/flowregimes,Perennial,237.227686485
AZ15070102-036B,Turkey Creek,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,MG,21.0430722369,www.azdeq.gov/flowregimes,Intermittent,33865.6097772
AZ15060101-640-I,Trib to Peasoup Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,1.11443338494,www.azdeq.gov/flowregimes,Perennial,1793.51026847
AZ15020005-012,Show Low Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,LC,24.5928659356,www.azdeq.gov/flowregimes,Perennial,39578.4603932
AZ15040004-001,San Francisco River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,No,No,UG,12.6134562186,www.azdeq.gov/flowregimes,Perennial,20299.4306835
AZ15060105-013B,Tonto Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,Yes,Yes,No,SR,8.44014164632,www.azdeq.gov/flowregimes,Perennial,13583.1184839
AZ15060106A-007,Salt River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,No,No,No,No,SR,7.28971538727,www.azdeq.gov/flowregimes,Perennial,11731.6831836
AZ15030202-114,Spring to Burro Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,BW,0.105880378313,www.azdeq.gov/flowregimes,Perennial,170.398292353
AZ15020002-633,Turkey Spring,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,LC,0.14125861808,www.azdeq.gov/flowregimes,Perennial,227.334164123
AZ15050303-005A,Santa Cruz River,I,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,No,No,No,Yes,No,Yes,No,SC,24.4971970356,www.azdeq.gov/flowregimes,Intermittent,39424.4959151
AZ15060103-195A,Workman Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,Yes,No,No,No,No,No,No,SR,7.07996919938,www.azdeq.gov/flowregimes,Perennial,11394.1287395
AZ15050202-006,San Pedro River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,SP,8.920615765,www.azdeq.gov/flowregimes,Perennial,14356.3681704
AZ15040005-514,Trib to Ash Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,UG,0.480473512522,www.azdeq.gov/flowregimes,Perennial,773.248711033
AZ15060101-364-I,Trib to Reservation Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,3.88474218075,www.azdeq.gov/flowregimes,Perennial,6251.89902393
AZ15060102-191-I,Sand Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,8.49084126305,www.azdeq.gov/flowregimes,Perennial,13664.7117711
AZ15060102-218-I,Spring to Sheep Cienega Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,No,Yes,No,SR,0.0974966535502,www.azdeq.gov/flowregimes,Perennial,156.905968223
AZ15060203-018,Verde River,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",Yes,Yes,No,No,No,Yes,Yes,No,VR,4.04811323137,www.azdeq.gov/flowregimes,Perennial,6514.81976987
AZ15020015-345,Schultz Creek,P,"Data used in flow regime assignment are shown with a ""Yes"" beside it",No,No,No,No,No,Yes,No,No,LC,5.93275899996,www.azdeq.gov/flowregimes,Perennial,9547.86919578
